bbl,bin,address_or_label,zipcode,residential_use_type,land_use,building_class,residential_units,residential_capacity_units,total_units,residential_floor_area,estimated_household_capacity,under5_capacity_signal,preschool_age_capacity_signal,hgl_building_opportunity_score,capacity_model_confidence,capacity_model_method,non_residential_flag,mixed_use_flag
1008490010,1080763,903 BROADWAY,10010,Commercial/office,Commercial/office,O6,0,0,12,0.0,0,0.0,0.0,0.0,None,PLUTO/MapPLUTO or land-use classifies this as non-residential; residential capacity set to 0.,True,False
1008210033,1015473,9 WEST 19 STREET,10011,Mixed-use,Commercial/office,O5,3,3,5,3807.0,3,0.101,0.101,2.81,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1008740004,1017862,233 PARK AVENUE SOUTH,10003,Commercial/office,Commercial/office,O6,0,0,15,0.0,0,0.0,0.0,0.0,None,PLUTO/MapPLUTO or land-use classifies this as non-residential; residential capacity set to 0.,True,False
1008750058,1017933,23 GRAMERCY PARK SOUTH,10003,Residential,Residential one/two family,A4,1,1,1,6840.0,1,0.056,0.056,1.54,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,False
1008480074,1016187,129 5 AVENUE,10003,Mixed-use,Residential multi-family elevator,D0,37,37,39,52515.0,37,2.069,2.069,5.37,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1008460020,1016123,859 BROADWAY,10003,Mixed-use,Mixed residential/commercial,S2,2,2,3,4314.0,2,0.112,0.112,2.69,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1008510056,1016296,26 EAST 23 STREET,10010,Commercial/office,Commercial/office,K5,0,0,1,0.0,0,0.0,0.0,0.0,None,PLUTO/MapPLUTO or land-use classifies this as non-residential; residential capacity set to 0.,True,False
1008480004,1016157,125 5 AVENUE,10003,Commercial/office,Commercial/office,O5,0,0,6,0.0,0,0.0,0.0,0.0,None,PLUTO/MapPLUTO or land-use classifies this as non-residential; residential capacity set to 0.,True,False
1008510062,1016302,14 EAST 23 STREET,10010,Mixed-use,Mixed residential/commercial,K4,6,6,7,0.0,6,0.414,0.414,3.35,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1008480030,1016169,43 EAST 19 STREET,10003,Mixed-use,Residential multi-family elevator,D0,7,7,8,29050.0,7,0.391,0.391,3.58,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1008500058,1016258,28 EAST 22 STREET,10010,Mixed-use,Residential multi-family elevator,D0,9,9,10,17726.0,9,0.621,0.621,3.71,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1008750014,1017913,117 EAST 19 STREET,10003,Residential,Residential one/two family,A4,1,1,1,2600.0,1,0.056,0.056,1.54,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,False
1008790001,1018033,303 PARK AVENUE SOUTH,10010,Mixed-use,Mixed residential/commercial,D6,34,34,58,47119.0,34,2.345,2.345,5.27,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1008490052,1016219,38 EAST 21 STREET,10010,Mixed-use,Mixed residential/commercial,D7,8,8,9,15870.0,8,0.552,0.552,3.6,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1008750025,1017915,82 IRVING PLACE,10003,Residential,Residential multi-family elevator,D4,42,42,42,28500.0,42,2.348,2.348,4.76,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,False
1008500064,1016264,12 EAST 22 STREET,10010,Mixed-use,Mixed residential/commercial,D7,86,86,87,71646.0,86,5.931,5.931,7.13,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1008210041,1015478,148 5 AVENUE,10011,Commercial/office,Commercial/office,O6,0,0,25,0.0,0,0.0,0.0,0.0,None,PLUTO/MapPLUTO or land-use classifies this as non-residential; residential capacity set to 0.,True,False
1008460023,1016126,864 BROADWAY,10003,Mixed-use,Mixed residential/commercial,S3,3,3,4,2880.0,3,0.168,0.168,2.94,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1008200038,1015451,130 5 AVENUE,10011,Commercial/office,Commercial/office,O6,0,0,11,0.0,0,0.0,0.0,0.0,None,PLUTO/MapPLUTO or land-use classifies this as non-residential; residential capacity set to 0.,True,False
1008750029,1017919,131 EAST 19 STREET,10003,Residential,Residential multi-family walk-up,C6,5,5,5,8742.0,5,0.28,0.28,2.51,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,False
1008480073,1016186,133 5 AVENUE,10003,Mixed-use,Mixed residential/commercial,D7,4,4,6,17500.0,4,0.224,0.224,3.14,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1008780001,1018010,287 PARK AVENUE SOUTH,10010,Commercial/office,Commercial/office,O6,0,0,2,0.0,0,0.0,0.0,0.0,None,PLUTO/MapPLUTO or land-use classifies this as non-residential; residential capacity set to 0.,True,False
1008510061,1016301,16 EAST 23 STREET,10010,Mixed-use,Residential multi-family elevator,D0,7,7,8,9837.0,7,0.483,0.483,3.49,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1008750056,1017932,24 GRAMERCY PARK SOUTH,10003,Residential,Residential multi-family elevator,D4,19,19,19,49015.0,19,1.062,1.062,3.73,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,False
1008500019,1016246,21 EAST 21 STREET,10010,Residential,Residential multi-family elevator,D3,26,26,26,14840.0,26,1.793,1.793,4.09,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,False
1008460012,1016116,13 EAST 17 STREET,10003,Mixed-use,Mixed residential/commercial,D6,5,5,9,14944.0,5,0.28,0.28,3.31,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1008510053,1016293,32 EAST 23 STREET,10010,Commercial/office,Commercial/office,K1,0,0,1,0.0,0,0.0,0.0,0.0,None,PLUTO/MapPLUTO or land-use classifies this as non-residential; residential capacity set to 0.,True,False
1008750028,1017918,129 EAST 19 STREET,10003,Residential,Residential one/two family,A4,1,1,1,2025.0,1,0.056,0.056,1.54,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,False
1008480015,1080760,895 BROADWAY,10003,Commercial/office,Commercial/office,O5,0,0,5,0.0,0,0.0,0.0,0.0,None,PLUTO/MapPLUTO or land-use classifies this as non-residential; residential capacity set to 0.,True,False
1008440003,1016081,87 5 AVENUE,10003,Commercial/office,Commercial/office,O6,0,0,55,0.0,0,0.0,0.0,0.0,None,PLUTO/MapPLUTO or land-use classifies this as non-residential; residential capacity set to 0.,True,False
1008500028,1016250,41 EAST 21 STREET,10010,Industrial/manufacturing,Industrial/manufacturing,E7,0,0,1,0.0,0,0.0,0.0,0.0,None,PLUTO/MapPLUTO or land-use classifies this as non-residential; residential capacity set to 0.,True,False
1008460069,1016143,8 EAST 18 STREET,10003,Mixed-use,Mixed residential/commercial,K4,2,2,3,2077.0,2,0.112,0.112,2.69,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1008770001,1080802,277 PARK AVENUE SOUTH,10010,Public facility/institution,Public facility/institution,M1,0,0,5,0.0,0,0.0,0.0,0.0,None,PLUTO/MapPLUTO or land-use classifies this as non-residential; residential capacity set to 0.,True,False
1008760013,1017951,4 GRAMERCY PARK WEST,10003,Residential,Residential one/two family,A7,1,1,1,6704.0,1,0.056,0.056,1.54,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,False
1008780016,1018014,12 LEXINGTON AVENUE,10010,Public facility/institution,Public facility/institution,W1,0,0,1,0.0,0,0.0,0.0,0.0,None,PLUTO/MapPLUTO or land-use classifies this as non-residential; residential capacity set to 0.,True,False
1008210032,1015472,11 WEST 19 STREET,10011,Commercial/office,Commercial/office,O6,0,0,19,0.0,0,0.0,0.0,0.0,None,PLUTO/MapPLUTO or land-use classifies this as non-residential; residential capacity set to 0.,True,False
1008480026,1016165,35 EAST 19 STREET,10003,Commercial/office,Commercial/office,O5,0,0,3,0.0,0,0.0,0.0,0.0,None,PLUTO/MapPLUTO or land-use classifies this as non-residential; residential capacity set to 0.,True,False
1008490023,1016205,29 EAST 20 STREET,10003,Mixed-use,Residential multi-family walk-up,C6,6,6,7,3680.0,6,0.335,0.335,3.45,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1008500001,1016239,149 5 AVENUE,10010,Commercial/office,Commercial/office,O6,0,0,26,0.0,0,0.0,0.0,0.0,None,PLUTO/MapPLUTO or land-use classifies this as non-residential; residential capacity set to 0.,True,False
1008740065,1017899,73 IRVING PLACE,10003,Mixed-use,Residential multi-family walk-up,C9,6,6,14,4800.0,6,0.335,0.335,3.45,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1008490050,1016217,42 EAST 21 STREET,10010,Mixed-use,Mixed residential/commercial,K4,3,3,6,2375.0,3,0.207,0.207,2.83,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1008490026,1016208,35 EAST 20 STREET,10003,Mixed-use,Residential multi-family elevator,D0,6,6,8,25043.0,6,0.335,0.335,3.45,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1008510051,1016291,36 EAST 23 STREET,10010,Commercial/office,Commercial/office,O6,0,0,19,0.0,0,0.0,0.0,0.0,None,PLUTO/MapPLUTO or land-use classifies this as non-residential; residential capacity set to 0.,True,False
1008220052,1015504,18 WEST 21 STREET,10010,Commercial/office,Commercial/office,O6,0,0,12,0.0,0,0.0,0.0,0.0,None,PLUTO/MapPLUTO or land-use classifies this as non-residential; residential capacity set to 0.,True,False
1008480052,1016180,34 EAST 20 STREET,10003,Mixed-use,Mixed residential/commercial,S9,3,3,5,3672.0,3,0.168,0.168,2.94,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1008500018,1016245,19 EAST 21 STREET,10010,Mixed-use,Mixed residential/commercial,D7,20,20,21,10200.0,20,1.379,1.379,4.55,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1008440011,1016084,15 EAST 16 STREET,10003,Mixed-use,Residential multi-family elevator,D0,11,11,12,45520.0,11,0.615,0.615,3.98,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1008490029,1016209,41 EAST 20 STREET,10003,Mixed-use,Mixed residential/commercial,K4,1,1,3,2186.0,1,0.056,0.056,2.34,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1008230042,1015536,166 5 AVENUE,10010,Commercial/office,Commercial/office,O6,0,0,7,0.0,0,0.0,0.0,0.0,None,PLUTO/MapPLUTO or land-use classifies this as non-residential; residential capacity set to 0.,True,False
1008750076,1017943,10 GRAMERCY PARK SOUTH,10003,Residential,Residential multi-family walk-up,C6,7,7,7,7305.0,7,0.391,0.391,2.78,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,False
1008740069,1017903,112 EAST 19 STREET,10003,Mixed-use,Residential multi-family elevator,D0,21,21,25,51449.0,21,1.174,1.174,4.65,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1008200026,1015446,23 WEST 18 STREET,10011,Commercial/office,Commercial/office,O6,0,0,20,0.0,0,0.0,0.0,0.0,None,PLUTO/MapPLUTO or land-use classifies this as non-residential; residential capacity set to 0.,True,False
1008490006,1016198,5 EAST 20 STREET,10003,Mixed-use,Mixed residential/commercial,K4,1,1,3,1200.0,1,0.056,0.056,2.34,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
